Timestamp,rain,Tmax,Tmin,wdsp,Rhmean,solar_rad,bp_discharge
10/7/2014,10.7,13.1,4.1,6.6,84.29166667,300.5854322,0.206
10/8/2014,17.1,13.6,7.2,8.1,92.5,379.3560049,0.67
10/9/2014,1.1,13.7,5.3,8.2,85.83333333,304.1610018,0.411
10/10/2014,0.8,14.7,4.8,5.1,87.125,317.4607126,0.265
10/11/2014,0.1,14.7,5.7,3.2,87.5,308.8457955,0.201
10/12/2014,0.2,13.9,4.1,5.4,88.25,340.0637036,0.167
10/13/2014,0.0,12.2,6.7,8.3,88.95833333,278.304205,0.147
10/14/2014,0.9,12.0,4.2,8.6,93.54166667,340.1398596,0.135
10/15/2014,31.0,16.1,10.4,11.5,95.5,417.4096355,1.054
10/16/2014,4.8,15.6,10.3,10.5,96.75,378.5715469,0.604
10/17/2014,7.0,15.8,12.6,15.9,97.95833333,386.5919675,0.795
10/18/2014,1.6,15.8,13.2,18.8,92.04166667,327.1626155,0.852
10/19/2014,0.2,15.6,8.9,14.6,89.16666667,315.0725764,0.533
10/20/2014,3.8,13.8,9.7,13.5,94.75,359.0149614,0.446
10/21/2014,0.7,13.4,6.2,17.0,75.75,253.7824849,0.434
10/22/2014,0.0,13.0,5.3,9.2,85.875,312.2881392,0.375
10/23/2014,0.4,15.4,8.9,11.2,94.91666667,365.817141,0.355
10/24/2014,0.2,13.1,5.8,6.6,92.16666667,354.9009869,0.329
10/25/2014,0.6,13.4,7.4,11.2,89.20833333,334.6158738,0.307
10/26/2014,3.5,14.0,10.7,15.5,96.625,376.4813244,0.294
10/27/2014,2.1,14.3,13.5,12.8,99.5,385.9688507,0.289
10/28/2014,14.3,15.3,8.2,11.4,96.75,392.125466,0.826
10/29/2014,2.2,14.1,7.0,8.9,94.91666667,367.8350184,0.5
10/30/2014,2.8,15.1,13.1,11.0,100.0,388.7303359,0.459
10/31/2014,7.5,15.1,9.3,11.7,99.75,393.7110239,0.616
11/1/2014,17.0,14.8,7.5,13.4,95.58333333,391.7744654,1.034
11/2/2014,2.4,11.5,2.9,7.6,92.70833333,359.3388223,0.964
11/3/2014,1.3,10.6,2.3,8.6,86.375,306.0278057,0.822
11/4/2014,0.1,11.6,5.3,14.2,83.41666667,253.686153,0.703
11/5/2014,1.0,10.0,4.7,6.3,86.125,305.0854045,0.635
11/6/2014,27.0,13.2,9.1,13.8,98.95833333,424.0317205,1.257
11/7/2014,0.7,11.4,4.3,8.7,88.625,332.3025049,1.3
11/8/2014,11.1,11.0,5.5,8.7,90.33333333,362.0592332,1.621
11/9/2014,0.2,11.5,5.4,7.7,89.58333333,316.1332164,1.182
11/10/2014,14.3,11.8,5.0,9.5,95.25,385.9443114,1.562
11/11/2014,2.0,10.9,6.6,4.8,97.375,376.8163371,1.468
11/12/2014,14.2,11.1,6.3,9.1,95.625,387.4391145,1.339
11/13/2014,35.9,11.4,5.7,8.9,93.41666667,419.6044405,3.571
11/14/2014,10.5,12.1,4.8,8.2,93.91666667,375.0668677,3.887
11/15/2014,9.4,12.8,6.5,7.4,94.75,376.9211422,2.867
11/16/2014,0.1,10.7,6.0,8.5,94.875,364.9890837,2.465
11/17/2014,0.1,9.8,5.7,12.8,93.54166667,359.9816527,1.985
11/18/2014,0.0,11.5,7.5,11.8,89.04166667,314.3450032,1.707
11/19/2014,5.4,12.1,7.8,9.8,90.83333333,356.6872974,1.675
11/20/2014,0.9,10.8,3.8,6.8,97.41666667,375.2509519,1.406
11/21/2014,33.1,13.1,9.4,11.8,98.79166667,437.1001635,2.86
11/22/2014,0.6,10.2,3.7,6.8,89.375,344.8249045,2.29
11/23/2014,0.0,8.5,1.8,4.6,85.20833333,283.2415259,1.739
11/24/2014,1.2,9.3,3.0,4.0,89.625,346.4086812,1.52
11/25/2014,0.3,9.9,5.4,4.6,90.5,348.8630929,1.407
11/26/2014,2.2,9.1,2.1,3.6,91.95833333,356.294841,1.245
11/27/2014,0.4,10.5,6.5,13.0,83.95833333,297.3071325,1.147
11/28/2014,0.6,11.5,8.8,15.1,93.08333333,329.0543193,0.998
11/29/2014,0.0,11.5,8.9,4.0,91.125,303.072797,0.874
11/30/2014,0.0,10.5,5.0,3.8,90.625,329.0852855,0.788
12/1/2014,1.2,9.3,4.9,7.4,96.04166667,370.6557761,0.733
12/2/2014,0.0,7.1,2.0,8.2,86.20833333,295.2159901,0.669
12/3/2014,0.1,7.1,1.8,5.0,90.04166667,326.8421106,0.624
12/4/2014,0.3,8.2,2.5,4.4,88.29166667,302.4847339,0.592
12/5/2014,0.3,7.8,2.4,9.4,86.375,305.0729844,0.546
12/6/2014,0.1,9.5,3.9,7.4,94.79166667,364.5076738,0.518
12/7/2014,0.4,10.2,1.5,11.6,80.33333333,301.7552243,0.499
12/8/2014,0.6,5.7,2.1,7.8,88.29166667,293.85312,0.492
12/9/2014,4.0,11.4,3.9,15.6,93.25,363.6779953,0.496
12/10/2014,0.2,7.5,3.1,13.8,77.91666667,184.6804812,0.479
12/11/2014,10.5,7.8,4.7,15.1,88.83333333,325.9439337,0.522
12/12/2014,0.2,5.3,0.4,9.8,91.125,330.6793439,0.723
12/13/2014,0.0,6.0,0.9,7.2,88.0,319.5145742,0.508
12/14/2014,1.9,11.0,5.3,10.8,93.08333333,360.5460987,0.482
12/15/2014,0.4,8.9,4.6,4.9,94.125,362.4999353,0.46
12/16/2014,5.9,11.5,3.8,7.8,96.45833333,378.4229692,0.55
12/17/2014,0.3,12.3,10.7,14.4,95.5,357.767562,0.574
12/18/2014,3.5,12.4,8.6,17.4,98.375,383.0211619,0.508
12/19/2014,0.0,8.6,2.0,10.1,82.41666667,274.3747052,0.473
12/20/2014,0.0,8.4,3.1,7.5,87.25,307.8509258,0.445
12/21/2014,1.4,11.6,6.6,14.2,99.08333333,382.6034218,0.447
12/22/2014,0.7,11.4,10.0,17.2,92.91666667,348.7743491,0.442
12/23/2014,6.6,11.4,6.1,17.0,97.41666667,383.3672574,0.442
12/24/2014,0.1,7.3,0.8,6.8,85.45833333,267.4854411,0.427
12/25/2014,0.0,7.0,3.3,4.5,86.70833333,263.2248707,0.4
12/26/2014,11.8,11.1,4.1,11.5,91.91666667,369.4340855,0.663
12/27/2014,1.8,5.5,0.8,9.8,90.45833333,320.6658676,0.591
12/28/2014,0.0,5.2,-0.2,6.8,88.375,302.3016906,0.523
12/29/2014,0.1,7.4,0.6,6.1,81.45833333,240.2091644,0.476
12/30/2014,0.0,8.8,5.6,11.5,85.29166667,236.3581175,0.464
12/31/2014,6.5,10.6,8.6,14.4,97.45833333,383.7709472,0.502
1/1/2015,15.1,12.9,7.9,18.4,97.91666667,394.7544279,0.878
1/2/2015,2.0,8.0,1.4,7.2,81.125,262.7778903,0.724
1/3/2015,9.8,11.6,5.2,7.5,97.875,387.0740285,1.288
1/4/2015,1.3,8.7,5.5,5.6,96.91666667,372.8284869,0.896
1/5/2015,5.3,10.1,8.2,10.5,99.58333333,388.1548509,0.927
1/6/2015,0.4,9.5,1.1,9.3,91.25,340.1041075,0.904
1/7/2015,11.0,11.8,6.6,19.4,95.875,381.159025,0.98
1/8/2015,7.6,11.2,5.1,13.4,87.25,343.7323947,0.975
1/9/2015,1.7,13.8,6.8,18.3,95.41666667,367.8803558,1.052
1/10/2015,2.0,12.7,1.5,17.1,84.5,308.183921,0.894
1/11/2015,1.1,8.1,1.8,16.0,85.04166667,291.3229364,0.837
1/12/2015,3.2,10.2,3.2,14.1,88.25,332.4793684,0.91
1/13/2015,5.0,4.4,-2.1,8.5,94.79166667,368.6546712,0.911
1/14/2015,27.8,9.8,-1.9,16.8,97.25,410.2344729,2.308
1/15/2015,6.3,5.0,1.0,16.2,91.0,316.4836596,2.407
1/16/2015,0.3,5.0,0.2,8.5,87.5,298.564604,1.83
1/17/2015,0.0,4.2,0.1,6.2,91.91666667,312.8290208,1.548
1/18/2015,0.0,5.3,0.0,9.6,85.91666667,293.0433721,1.363
1/19/2015,4.5,4.4,-2.5,8.3,89.16666667,327.0799145,1.253
1/20/2015,0.5,6.0,0.9,12.7,94.16666667,361.2317015,1.463
1/21/2015,0.1,6.8,0.8,11.5,87.16666667,315.6103904,1.163
1/22/2015,0.0,7.0,1.2,4.0,94.75,362.8563258,1.008
1/23/2015,2.5,10.6,4.5,10.9,95.45833333,368.7668432,0.968
1/24/2015,0.0,7.4,0.9,6.4,79.33333333,225.8635108,0.875
1/25/2015,2.0,10.7,5.4,11.4,97.29166667,375.1443384,0.823
1/26/2015,0.0,9.2,3.8,9.1,84.95833333,326.7251549,0.799
1/27/2015,0.1,9.1,2.6,8.0,94.54166667,362.3437242,0.729
1/28/2015,2.8,10.0,0.7,15.0,88.75,343.6327759,0.732
1/29/2015,2.4,4.6,0.4,15.8,88.20833333,303.0665549,0.769
1/30/2015,1.7,6.3,1.3,15.0,83.08333333,245.0943036,0.743
1/31/2015,0.6,5.2,1.0,17.9,79.95833333,207.4668234,0.635
2/1/2015,0.0,5.1,-0.2,6.8,76.83333333,218.9594209,0.577
2/2/2015,0.2,3.8,0.3,3.9,86.04166667,293.7200009,0.548
2/3/2015,0.8,4.0,-0.1,8.3,92.95833333,357.0501189,0.527
2/4/2015,0.0,3.6,-2.4,10.2,84.16666667,304.8422119,0.49
2/5/2015,0.0,7.4,-0.7,8.9,82.66666667,257.788113,0.468
2/6/2015,0.0,6.3,1.4,8.5,87.66666667,317.3601919,0.45
2/7/2015,0.0,6.4,-0.1,7.7,92.45833333,334.0233159,0.429
2/8/2015,0.2,7.8,-0.7,5.6,95.29166667,365.0089999,0.415
2/9/2015,0.0,6.1,1.5,8.6,94.79166667,363.1004517,0.409
2/10/2015,0.0,5.6,1.7,4.1,98.125,375.5073274,0.396
2/11/2015,0.2,6.3,4.5,3.6,93.125,357.4389381,0.386
2/12/2015,0.2,7.2,4.5,8.0,92.58333333,355.4270356,0.374
2/13/2015,6.7,8.2,4.0,12.9,91.20833333,357.8207354,0.463
2/14/2015,0.1,8.7,3.9,5.2,91.29166667,350.452593,0.392
2/15/2015,6.5,8.2,4.0,7.2,99.625,389.5597299,0.384
2/16/2015,0.0,7.0,0.9,9.8,85.54166667,300.835263,0.415
2/17/2015,0.0,8.1,0.9,9.5,85.0,317.2495263,0.356
2/18/2015,2.8,9.6,7.6,15.5,98.41666667,380.734085,0.347
2/19/2015,2.1,9.4,2.5,8.5,93.125,359.4608187,0.388
2/20/2015,2.3,7.8,1.2,8.4,87.0,273.1537659,0.379
2/21/2015,2.1,6.8,0.8,11.3,87.0,317.2032183,0.401
2/22/2015,9.0,12.1,2.6,13.6,91.79166667,362.7883652,0.567
2/23/2015,6.7,6.8,0.4,16.8,88.375,346.7867156,0.549
2/24/2015,4.0,8.6,1.8,13.8,84.625,329.6637425,0.629
2/25/2015,0.8,13.6,7.4,12.2,95.45833333,367.2338266,0.524
2/26/2015,2.7,10.8,-0.4,13.8,86.45833333,334.9678837,0.527
2/27/2015,2.6,8.8,-1.1,8.7,95.70833333,369.4626209,0.508
2/28/2015,2.4,11.6,4.1,13.7,94.54166667,365.3198104,0.545
3/1/2015,4.5,8.5,-0.5,12.5,88.0,304.6056534,0.613
3/2/2015,2.5,6.3,-0.2,12.8,85.45833333,331.0327467,0.588
3/3/2015,2.6,6.4,-1.8,10.4,90.0,348.0523597,0.601
3/4/2015,0.3,9.7,-0.2,7.5,85.70833333,310.769389,0.573
3/5/2015,0.0,9.5,6.7,12.9,83.375,237.6334139,0.541
3/6/2015,0.0,9.3,7.3,17.6,87.83333333,265.9304861,0.529
3/7/2015,2.2,10.3,8.4,21.1,97.91666667,378.3014204,0.521
3/8/2015,5.6,10.2,2.0,9.6,82.58333333,323.770238,0.577
3/9/2015,13.2,11.4,2.1,15.0,86.95833333,349.4687679,0.903
3/10/2015,0.0,9.5,2.2,8.0,82.25,241.5143673,0.659
3/11/2015,18.0,12.4,5.0,14.2,82.95833333,340.1368714,1.351
3/12/2015,14.5,9.9,3.6,11.1,93.95833333,378.6355574,1.92
3/13/2015,0.0,8.7,0.7,5.7,71.54166667,217.713042,1.392
3/14/2015,0.0,9.4,0.6,5.6,77.20833333,256.6958684,1.227
3/15/2015,0.0,5.6,3.2,7.3,83.58333333,277.3212865,1.125
3/16/2015,1.4,6.3,3.7,8.1,92.70833333,357.3034362,1.045
3/17/2015,0.1,9.7,3.8,5.2,91.75,352.2526374,0.94
3/18/2015,0.1,10.0,1.0,3.8,93.5,358.5013976,0.843
3/19/2015,0.0,12.2,1.9,4.4,79.91666667,281.8853578,0.768
3/20/2015,0.0,14.0,3.3,9.0,84.45833333,306.4217164,0.712
3/21/2015,0.0,12.8,4.7,6.1,75.375,202.3772494,0.657
3/22/2015,0.1,10.3,1.4,5.4,92.29166667,354.0570152,0.616
3/23/2015,0.9,10.1,3.2,9.4,80.04166667,309.4608656,0.577
3/24/2015,0.8,9.3,2.1,10.9,82.79166667,275.4587305,0.54
3/25/2015,12.2,10.1,1.1,8.5,93.08333333,371.9942488,0.595
3/26/2015,0.2,10.2,4.6,12.8,75.04166667,265.7244501,0.595
3/27/2015,1.2,10.7,3.3,6.9,93.58333333,360.3382542,0.505
3/28/2015,2.9,13.7,8.8,18.5,88.54166667,344.0672521,0.493
3/29/2015,3.4,12.0,5.6,17.3,83.70833333,326.0575488,0.514
3/30/2015,1.5,12.1,3.2,14.9,91.16666667,351.6616269,0.459
3/31/2015,0.6,9.3,3.7,18.3,72.95833333,172.8554014,0.421
4/1/2015,0.3,11.7,1.7,9.8,88.95833333,303.7604695,0.394
4/2/2015,0.3,13.2,9.1,9.2,91.625,352.7171242,0.386
4/3/2015,0.4,11.1,6.0,19.4,80.33333333,310.351496,0.362
4/4/2015,0.0,13.9,5.7,7.3,87.25,335.6626324,0.342
4/5/2015,0.0,12.6,5.2,5.5,84.79166667,326.4634863,0.333
4/6/2015,0.1,14.4,3.4,3.8,82.58333333,318.1770796,0.31
4/7/2015,0.1,16.4,5.6,5.6,77.625,299.9387948,0.298
4/8/2015,0.2,12.6,5.4,7.0,91.79166667,352.7710608,0.29
4/9/2015,0.3,13.3,3.7,6.2,91.25,350.6874413,0.28
4/10/2015,2.8,12.3,4.3,9.7,91.91666667,356.1412718,0.282
4/11/2015,0.6,11.0,1.7,11.1,76.04166667,238.6998529,0.278
4/12/2015,1.1,10.7,4.8,13.0,87.70833333,319.1980962,0.281
4/13/2015,0.0,12.7,6.6,9.6,97.25,373.0234825,0.256
4/14/2015,0.0,12.8,7.5,10.5,87.75,328.0261153,0.243
4/15/2015,0.0,14.2,3.6,6.8,81.95833333,297.7661213,0.231
4/16/2015,0.0,13.6,4.8,8.8,72.04166667,206.4152396,0.219
4/17/2015,0.0,14.9,6.3,7.5,74.25,164.5650688,0.209
4/18/2015,0.0,10.4,7.5,14.8,73.66666667,204.6667657,0.2
4/19/2015,0.0,13.1,5.7,9.3,78.25,252.8202983,0.195
4/20/2015,0.0,12.4,4.8,5.2,76.41666667,192.5211187,0.187
4/21/2015,0.0,15.1,4.7,10.0,66.5,152.9054324,0.177
4/22/2015,0.0,14.5,7.3,11.4,61.29166667,141.6903746,0.172
4/23/2015,0.0,13.7,6.2,8.5,82.125,289.9151822,0.168
4/24/2015,1.7,13.4,8.1,9.2,96.66666667,373.1573472,0.171
4/25/2015,3.7,14.7,5.5,8.8,91.0,353.9561452,0.197
4/26/2015,0.0,11.6,1.8,9.5,64.16666667,178.891345,0.17
4/27/2015,1.4,9.8,1.8,10.3,75.54166667,223.7294066,0.157
4/28/2015,2.9,9.2,0.8,10.7,83.70833333,280.4393255,0.154
4/29/2015,0.1,11.6,0.5,8.6,76.33333333,261.8665564,0.154
4/30/2015,0.0,12.7,3.5,6.7,75.0,214.4762028,0.142
5/1/2015,10.6,9.1,5.8,15.0,93.5,372.2423167,0.173
5/2/2015,38.5,11.1,7.3,11.5,100.0,446.1068987,0.524
5/3/2015,11.3,13.4,5.1,9.6,96.25,383.7540514,0.719
5/4/2015,5.0,12.2,3.1,8.1,89.41666667,349.3124331,0.357
5/5/2015,8.9,12.3,5.5,10.6,86.25,342.175667,0.587
5/6/2015,0.3,13.6,6.0,12.6,81.29166667,278.9396374,0.372
5/7/2015,0.0,12.7,5.1,5.3,86.0,331.0507741,0.294
5/8/2015,16.8,11.4,6.4,9.8,96.75,393.8529941,0.55
5/9/2015,0.0,13.3,4.2,6.5,89.66666667,344.6083843,0.441
5/10/2015,6.8,12.0,10.3,16.4,99.375,390.3743242,0.4
5/11/2015,0.5,14.0,8.0,17.5,87.45833333,337.3823916,0.408
5/12/2015,1.9,14.7,5.8,10.0,72.66666667,251.7525852,0.336
5/13/2015,0.0,12.4,6.0,10.0,79.58333333,220.3662536,0.305
5/14/2015,15.4,12.4,8.5,7.0,91.41666667,371.1408578,0.694
5/15/2015,0.0,14.7,9.2,7.8,94.08333333,361.6987461,0.425
5/16/2015,0.0,15.1,7.0,9.7,67.375,225.8879796,0.365
5/17/2015,2.7,12.7,7.1,9.1,87.16666667,328.9125856,0.347
5/18/2015,7.9,11.4,5.8,14.6,84.375,333.9124001,0.395
5/19/2015,2.2,11.7,5.1,14.2,79.75,244.1571821,0.386
5/20/2015,0.0,15.9,5.4,9.1,74.54166667,220.1728733,0.34
5/21/2015,0.0,17.6,6.0,6.5,83.54166667,286.1467684,0.316
5/22/2015,0.0,18.5,9.2,9.0,84.83333333,317.8152614,0.303
5/23/2015,0.0,15.2,8.4,7.2,91.66666667,322.80889,0.291
5/24/2015,0.0,14.4,8.8,10.9,80.04166667,309.3376984,0.281
5/25/2015,0.0,16.6,9.0,11.6,80.5,244.930358,0.269
5/26/2015,0.0,18.1,6.9,10.3,77.66666667,243.7253585,0.248
5/27/2015,0.5,15.0,5.7,9.3,83.16666667,268.7046072,0.233
5/28/2015,0.3,14.0,6.7,9.2,73.95833333,225.7422687,0.23
5/29/2015,3.8,13.5,5.3,12.0,74.79166667,284.6694328,0.276
5/30/2015,3.7,12.0,4.0,8.3,91.5,355.8314766,0.24
5/31/2015,0.2,12.3,4.1,13.3,74.08333333,254.8907315,0.238
6/1/2015,13.0,12.1,4.2,13.5,96.20833333,386.134562,0.337
6/2/2015,1.1,14.8,7.5,13.6,84.45833333,326.841906,0.293
6/3/2015,0.0,15.1,5.2,7.8,80.45833333,284.2589166,0.233
6/4/2015,1.6,13.4,6.8,8.3,91.125,352.2713856,0.216
6/5/2015,5.8,14.1,6.8,12.4,81.04166667,319.0213981,0.251
6/6/2015,0.1,15.0,6.0,11.1,73.875,246.7961405,0.205
6/7/2015,0.0,16.4,6.6,7.8,69.04166667,224.385877,0.19
6/8/2015,0.0,15.3,6.3,8.4,73.625,231.4932752,0.179
6/9/2015,0.0,15.2,6.5,6.7,68.125,167.2903821,0.172
6/10/2015,0.0,16.8,8.6,6.4,66.45833333,125.497685,0.167
6/11/2015,0.2,16.1,8.1,9.8,74.875,228.5447849,0.161
6/12/2015,3.1,18.4,12.2,8.2,83.41666667,325.7802166,0.171
6/13/2015,0.0,15.8,9.6,9.8,78.625,270.3718723,0.156
6/14/2015,0.0,16.7,7.2,6.9,71.33333333,192.4433175,0.145
6/15/2015,0.0,17.3,9.5,6.0,77.45833333,258.6379606,0.136
6/16/2015,0.0,16.4,10.3,7.5,92.91666667,357.6227256,0.129
6/17/2015,0.0,21.5,11.9,9.6,90.70833333,349.636477,0.124
6/18/2015,0.0,18.7,8.9,10.7,71.33333333,192.6382247,0.115
6/19/2015,0.0,21.3,8.1,9.1,78.91666667,225.8766473,0.11
6/20/2015,0.0,21.4,9.9,8.5,77.58333333,300.3891991,0.109
6/21/2015,5.8,18.3,9.7,9.5,78.875,311.207161,0.114
6/22/2015,0.1,16.2,9.2,7.4,78.625,304.2910891,0.122
6/23/2015,0.0,17.2,10.1,5.3,80.70833333,303.0972297,0.101
6/24/2015,0.5,18.0,12.2,6.9,95.125,366.7980418,0.103
6/25/2015,3.0,16.3,12.3,10.0,98.91666667,384.1851657,0.102
6/26/2015,6.4,18.9,11.1,10.8,82.79166667,327.0025953,0.134
6/27/2015,6.7,17.9,11.1,12.1,94.70833333,372.8439948,0.106
6/28/2015,2.9,18.3,11.6,10.9,81.95833333,320.0371972,0.135
6/29/2015,1.8,16.9,11.8,9.0,96.54166667,373.6530104,0.099
6/30/2015,2.2,18.2,12.9,7.8,95.54166667,370.5858747,0.099
7/1/2015,0.1,18.7,11.8,5.9,93.91666667,361.7620969,0.088
7/2/2015,0.1,18.1,9.2,8.1,90.875,350.0162413,0.081
7/3/2015,12.2,18.0,14.3,14.2,93.54166667,376.3718899,0.114
7/4/2015,5.6,17.3,11.8,11.8,89.91666667,353.3386116,0.164
7/5/2015,11.7,17.3,10.1,7.4,89.16666667,357.9861767,0.21
7/6/2015,41.3,16.6,11.4,13.9,99.08333333,452.3415131,0.698
7/7/2015,0.8,17.1,11.4,13.0,87.54166667,338.6968191,0.332
7/8/2015,0.8,16.9,10.5,13.0,79.125,307.0796172,0.202
7/9/2015,0.3,14.6,11.0,6.1,94.625,364.544846,0.166
7/10/2015,0.4,17.1,10.7,9.0,91.91666667,354.5016481,0.152
7/11/2015,4.6,15.2,9.5,13.0,98.0,382.4281316,0.141
7/12/2015,1.2,18.3,11.1,6.8,90.0,348.3302702,0.142
7/13/2015,1.4,20.7,13.5,10.3,91.5,354.58572,0.135
7/14/2015,11.6,15.4,12.0,5.8,97.125,389.1570645,0.155
7/15/2015,0.6,17.6,10.7,5.7,89.16666667,344.4712629,0.172
7/16/2015,18.9,16.4,10.4,12.2,94.625,390.0675938,0.342
7/17/2015,1.2,17.2,9.6,12.2,81.41666667,315.9812093,0.32
7/18/2015,8.8,17.4,9.3,12.3,90.375,358.8309789,0.216
7/19/2015,0.1,17.2,7.8,6.0,82.95833333,320.3616938,0.246
7/20/2015,4.4,18.1,12.5,12.4,90.5,354.2757759,0.202
7/21/2015,2.6,17.1,11.1,7.6,89.79166667,349.2205223,0.176
7/22/2015,0.1,17.9,10.5,6.8,78.41666667,262.0507643,0.162
7/23/2015,0.9,16.8,10.5,4.6,80.66666667,270.0414217,0.151
7/24/2015,4.9,16.4,9.5,10.2,84.79166667,332.7957092,0.158
7/25/2015,2.9,15.4,8.3,8.0,83.54166667,325.6587238,0.144
7/26/2015,20.4,17.4,11.4,14.5,93.875,389.7429863,0.442
7/27/2015,0.1,14.9,9.9,13.8,82.54166667,300.9483608,0.247
7/28/2015,0.2,16.6,7.6,11.5,78.375,224.6138798,0.186
7/29/2015,0.1,16.9,9.3,11.1,75.75,238.4847946,0.167
7/30/2015,0.0,15.5,7.7,5.2,80.79166667,238.3976581,0.157
7/31/2015,0.5,15.7,9.7,8.9,91.125,351.5843227,0.147
8/1/2015,3.3,16.9,10.3,6.6,84.20833333,328.9096825,0.144
8/2/2015,18.9,15.8,12.1,15.7,97.75,403.0770733,0.297
8/3/2015,1.9,16.3,11.0,17.9,87.25,338.8839403,0.397
8/4/2015,1.7,16.5,11.2,12.4,93.625,362.6237091,0.223
8/5/2015,15.4,16.7,10.8,11.2,98.16666667,398.9514201,0.487
8/6/2015,0.0,17.4,9.8,5.8,82.58333333,283.6824944,0.397
8/7/2015,0.0,18.5,9.4,6.6,72.54166667,242.9722554,0.275
8/8/2015,0.5,15.3,7.7,10.0,91.04166667,351.0253223,0.243
8/9/2015,0.5,16.2,13.0,8.2,97.33333333,375.3680608,0.239
8/10/2015,1.0,17.9,10.6,9.3,81.0,314.4226405,0.228
8/11/2015,0.0,15.5,8.0,5.0,82.04166667,307.8082654,0.211
8/12/2015,0.0,19.3,10.0,5.0,74.20833333,219.9826325,0.2
8/13/2015,0.0,20.9,10.9,10.6,76.08333333,239.6576097,0.193
8/14/2015,0.0,16.6,10.0,10.5,78.66666667,295.8419235,0.188
8/15/2015,0.0,17.0,7.6,6.3,81.125,313.479286,0.183
8/16/2015,2.6,16.5,9.7,5.2,97.66666667,378.7606598,0.193
8/17/2015,0.2,16.9,12.8,6.8,91.625,353.6471184,0.186
8/18/2015,1.4,17.8,13.1,6.0,92.79166667,359.5010895,0.186
8/19/2015,5.4,19.6,11.9,8.3,91.75,360.3121515,0.22
8/20/2015,4.0,17.5,12.7,10.3,98.83333333,385.5209512,0.199
8/21/2015,0.5,18.3,10.9,10.0,90.5,349.4998566,0.186
8/22/2015,4.0,17.1,10.8,3.3,94.16666667,367.5440298,0.218
8/23/2015,1.0,17.4,10.4,8.2,88.25,341.5895056,0.236
8/24/2015,0.0,17.6,9.7,6.3,79.04166667,263.9683429,0.196
8/25/2015,33.2,17.1,9.1,9.1,92.29166667,406.5713971,0.399
8/26/2015,1.3,17.4,8.8,10.2,91.625,354.3653711,1.215
8/27/2015,2.4,16.2,7.4,9.4,90.75,352.2157481,0.377
8/28/2015,0.4,16.8,9.0,11.4,90.54166667,349.2856848,0.303
8/29/2015,0.5,18.0,10.2,8.0,89.625,346.1508983,0.322
8/30/2015,0.1,16.6,10.0,4.3,82.20833333,317.9736543,0.3
8/31/2015,0.9,16.9,10.5,8.2,84.70833333,283.2225538,0.271
9/1/2015,0.1,15.9,8.6,9.4,82.79166667,292.9832081,0.252
9/2/2015,0.1,14.0,7.6,7.5,82.29166667,291.1563918,0.238
9/3/2015,0.0,13.6,8.8,10.4,79.70833333,221.3927636,0.229
9/4/2015,0.1,15.9,10.1,13.1,81.66666667,280.8719016,0.217
9/5/2015,0.2,15.8,9.5,9.0,77.125,265.8238841,0.206
9/6/2015,0.0,16.2,7.1,4.9,83.75,295.9879936,0.198
9/7/2015,0.0,14.9,10.1,3.0,83.0,237.6598612,0.193
9/8/2015,0.0,17.2,10.2,10.5,89.04166667,296.2652306,0.188
9/9/2015,0.1,16.4,13.2,12.0,93.04166667,348.6619763,0.186
9/10/2015,0.0,16.1,12.4,11.5,97.16666667,374.1324291,0.181
9/11/2015,30.0,15.5,11.5,11.2,99.125,429.8634458,0.787
9/12/2015,0.4,14.9,8.4,8.4,86.16666667,295.9055143,0.541
9/13/2015,24.4,15.6,10.7,9.0,95.79166667,405.0633213,1.47
9/14/2015,20.6,12.5,7.8,12.4,95.625,397.3214793,2.411
9/15/2015,9.1,16.7,9.0,5.9,91.54166667,364.0569041,1.978
9/16/2015,0.0,14.3,8.6,8.5,87.625,337.9471256,1.611
9/17/2015,1.8,16.8,8.4,4.2,89.16666667,345.7669876,1.205
9/18/2015,0.3,15.1,10.6,7.3,87.5,309.6142503,1.033
9/19/2015,0.1,16.1,11.7,5.1,85.16666667,319.8657621,0.911
9/20/2015,7.9,14.3,12.1,9.9,96.625,382.482928,0.928
9/21/2015,1.0,15.4,8.3,8.5,91.66666667,354.1900318,0.889
9/22/2015,0.1,14.9,7.9,10.3,81.54166667,271.9724265,0.75
9/23/2015,0.2,18.1,7.3,8.2,91.25,351.5582912,0.663
9/24/2015,0.2,14.9,7.3,8.5,82.04166667,308.0680016,0.596
9/25/2015,0.0,16.1,8.7,4.1,81.83333333,281.2118258,0.535
9/26/2015,0.0,15.8,9.2,7.8,89.41666667,334.8294187,0.497
9/27/2015,0.1,15.5,9.2,9.0,92.375,355.9102636,0.464
9/28/2015,0.4,15.9,10.6,12.0,94.66666667,365.0486829,0.437
9/29/2015,0.2,14.4,9.8,8.8,92.16666667,355.3454074,0.411
9/30/2015,0.2,15.1,8.9,9.2,86.95833333,335.7694199,0.386
10/1/2015,0.2,15.7,8.0,6.8,90.29166667,348.0992368,0.365
10/2/2015,0.3,13.6,6.4,4.7,96.08333333,369.6356142,0.352
10/3/2015,0.0,13.9,8.2,3.7,88.75,342.1471084,0.341
10/4/2015,1.8,13.9,10.4,12.3,89.58333333,291.1585673,0.33
10/5/2015,11.8,15.1,12.0,9.0,99.875,400.8656706,0.385
10/6/2015,1.0,16.4,8.6,10.2,91.375,353.1936485,0.375
